Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
41310-PUBGM 海外赛事品牌经理,IEG,深圳,中国,营销与公关,"1.负责《PUBG MOBILE》电竞业务的品牌管理，能够针对官方体系下各赛事开展行业分析、品牌定位、市场策略制定、品牌视觉标准化、大型整合营销、用户增长等工作；
 2. 负责《PUBG MOBILE》电竞品牌推广体系的建设，包括但不限于具体赛事品牌目标与策略输出、品牌大事件策划、合作部门协同推进、项目管理等，使品牌策略得以在各赛事中得到贯彻，提升赛事整体数据与行业影响力； 
3. 负责《PUBG MOBILE》电竞创意策划工作，输出符合业务需求、具备创新性、可经受数据检验的创意想法，并联动相关模块团队推进落地； 4. 负责《PUBG MOBILE》电竞用户研究和增长策略制定，指导品牌管理和相关模块工作开展； 
5. 负责《PUBG MOBILE》电竞品牌管理基础工作的立项、提单、验收、费用管理等工作。",http://careers.tencent.com/jobdesc.html?postId=1334501950690959360
41310-PUBGM 海外品牌经理 ,IEG,深圳,中国,营销与公关,"负责手游产品在全球市场的整合营销工作，包括但不限于产品品牌定位、品牌VI指定、年度市场策略指定和执行计划实施、市场预算管理等工作；负责手游产品的市场分析、用户研究、广告创意、媒介投放、公关传播、事件营销等策略和执行工作；负责手游产品的合作伙伴及资源拓展，为市场工作效果负责。

",http://careers.tencent.com/jobdesc.html?postId=1308359562184630272
41311-海外市场经理（中东地区）,IEG,深圳,中国,营销与公关,"1. 结合产品阶段和区域特点 ，负责中东区域手游市场营销方案，并可独立推进落地
2. 跟进负责产品中东北非区域营销专项推广落地及复盘；配合运营制定版本推广方案；
3 .拓展中东北非市场合作资源，提升该产品的影响力和曝光
4.负责区域市场推广预算的规划，使用管理
5.负责区域公关传播，和舆情处理；对中东市场情况了解",http://careers.tencent.com/jobdesc.html?postId=1425357322615529472
25667-腾讯会议渠道销售经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯会议渠道销售经理（北京）,CSIG,北京,中国,销售、服务与支持,"担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯会议渠道销售经理（上海）,CSIG,上海,中国,销售、服务与支持,"担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯会议渠道销售经理（广州）,CSIG,广州,中国,销售、服务与支持,"担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（上海）,CSIG,上海,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（成都）,CSIG,成都,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（厦门）,CSIG,厦门,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（济南）,CSIG,济南,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点渠道销售经理（南京）,CSIG,南京,中国,销售、服务与支持,"担任企点渠道经理，负责区域内企点渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点SI/ISV渠道销售经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"根据企点产品能力，结合行业特性，面向ISV、SI(解决方案合作伙伴、系统集成商)开展渠道拓展与建设工作； 
梳理企点及合作伙伴资源，形成联合产品和方案，为相关行业客户提供创新、变革的行业解决方案；；
定期拜访ISV/SI合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
较强的项目把控能力，能够与合作伙伴一起给行业客户及客户高层提供有价值策略和建议;
岗位要求；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点SI/ISV渠道销售经理（上海）,CSIG,上海,中国,销售、服务与支持,"根据企点产品能力，结合行业特性，面向ISV、SI(解决方案合作伙伴、系统集成商)开展渠道拓展与建设工作； 
梳理企点及合作伙伴资源，形成联合产品和方案，为相关行业客户提供创新、变革的行业解决方案；；
定期拜访ISV/SI合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
较强的项目把控能力，能够与合作伙伴一起给行业客户及客户高层提供有价值策略和建议;
岗位要求；
",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯企点SI/ISV渠道销售经理（北京）,CSIG,北京,中国,销售、服务与支持,"根据企点产品能力，结合行业特性，面向ISV、SI(解决方案合作伙伴、系统集成商)开展渠道拓展与建设工作； 
梳理企点及合作伙伴资源，形成联合产品和方案，为相关行业客户提供创新、变革的行业解决方案；；
定期拜访ISV/SI合作伙伴，充分了解客户伙伴需求并积极跟进，制定合理方案，确保方案可复制推广；
较强的项目把控能力，能够与合作伙伴一起给行业客户及客户高层提供有价值策略和建议;
岗位要求；
",http://careers.tencent.com/jobdesc.html?postId=0
26699-智慧零售大客户销售经理（北京）,CSIG,北京,中国,销售、服务与支持,负责智慧零售云的行业大客户拓展和销售业绩的达成； 根据零售行业业务场景，结合腾讯云产品能力、大数据能力以及腾讯内部各类资源，挖掘并发现腾讯与客户之间商业机会结合点； 整合腾讯内部资源、能力，形成大客户营销解决方案，并进一步推进零售行业标杆案例的建设； 以行业标杆案例为契机，推动在零售行业内部推广腾讯的解决方案，以推动腾讯在智慧零售行业的影响力及市场占比； 以智慧零售为依托，构建智慧零售行业的商业生态版图，引入并管理各类合作伙伴，构建智慧零售商业生态； 维护大客户长期关系，保持行业样本客户的满意度、活跃度和推荐意愿。并协同标杆客户组织各类大型的市场活动，借以推广腾讯的智慧零售解决方案。,http://careers.tencent.com/jobdesc.html?postId=1408086792745263104
26699-智慧零售大客户销售经理（上海）,CSIG,上海,中国,销售、服务与支持,负责智慧零售云的行业大客户拓展和销售业绩的达成； 根据零售行业业务场景，结合腾讯云产品能力、大数据能力以及腾讯内部各类资源，挖掘并发现腾讯与客户之间商业机会结合点； 整合腾讯内部资源、能力，形成大客户营销解决方案，并进一步推进零售行业标杆案例的建设； 以行业标杆案例为契机，推动在零售行业内部推广腾讯的解决方案，以推动腾讯在智慧零售行业的影响力及市场占比； 以智慧零售为依托，构建智慧零售行业的商业生态版图，引入并管理各类合作伙伴，构建智慧零售商业生态； 维护大客户长期关系，保持行业样本客户的满意度、活跃度和推荐意愿。并协同标杆客户组织各类大型的市场活动，借以推广腾讯的智慧零售解决方案。,http://careers.tencent.com/jobdesc.html?postId=1237232503551430656
26699-智慧零售大客户销售经理（深圳）,CSIG,深圳,中国,销售、服务与支持,负责智慧零售云的行业大客户拓展和销售业绩的达成； 根据零售行业业务场景，结合腾讯云产品能力、大数据能力以及腾讯内部各类资源，挖掘并发现腾讯与客户之间商业机会结合点； 整合腾讯内部资源、能力，形成大客户营销解决方案，并进一步推进零售行业标杆案例的建设； 以行业标杆案例为契机，推动在零售行业内部推广腾讯的解决方案，以推动腾讯在智慧零售行业的影响力及市场占比； 以智慧零售为依托，构建智慧零售行业的商业生态版图，引入并管理各类合作伙伴，构建智慧零售商业生态； 维护大客户长期关系，保持行业样本客户的满意度、活跃度和推荐意愿。并协同标杆客户组织各类大型的市场活动，借以推广腾讯的智慧零售解决方案。,http://careers.tencent.com/jobdesc.html?postId=1237232504134438912
41309-王者荣耀海外版高级品牌经理,IEG,深圳,中国,营销与公关,"1、负责公司重点针对日本地区发行的全球游戏产品，从整体发行与市场策略到各个阶段的品牌推广策略制定与方案落地，统筹线上线下执行，包括但不限于TVC、艺人合作、社会化媒体营销、PR、活动策划与BD合作等各模块的统筹安排；
2、以新增为导向，构建日本地区营销网络，熟悉当地玩家洞察，对当地渠道与媒体资源，网红资源等进行维护与拓展；通过制定网红营销策略精准定位目标用户，拥有数据意识，对数据结果负责；
3、负责新媒体、社交媒体等线上渠道的营销活动、营销事件，有效形成转化。",http://careers.tencent.com/jobdesc.html?postId=0
25667-地产/文旅行业渠道经理（上海）,CSIG,上海,中国,销售、服务与支持,"1.根据腾讯云全线产品能力，面向地产行业开展渠道拓展与生态建设工作；
2.从行业需求、痛点出发，梳理腾讯云产品能力及合作伙伴资源，形成在教育行业的联合产品和方案，为行业客户提供创新、变革的行业解决方案；
3.筹备市场活动，在全国以及区域召开市场活动，配合各级销售单元推广宣传腾讯云解决方案，以及与合作伙伴共同开发的联合方案；
4.持续跟踪教育行业领域业务发展趋势，持续把握竞品动态，提升腾讯云在市场中的影响力和口碑，保持行业竞争力；
5.沟通能力与协调能力强，能与与腾讯云各级别销售展开协同配合，协同配合，开展生态建设
6.销售数字导向，完成既定销售指标，熟悉教育行业渠道商
",http://careers.tencent.com/jobdesc.html?postId=1322037389933158400
41069-金融云国有大行KA 销售经理（北京/上海/深圳）（北京）,CSIG,北京,中国,销售、服务与支持,"负责腾讯云计算服务等相关产品在金融行业的商务工作，包括目标客户的开发与维护及跟进，达成制定的商务指标；
定期拜访目标客户，积极引导金融行业客户和挖掘客户云需求，制定合理方案，负责方案提示、谈判，追踪公司相关部门的工作，保证方案的有效实施； 
维持与现有大客户的良好业务关系，及时更新公司产品信息，传达企业及品牌文化； 
建立大客户档案，确保各项资料完整，准确，并做好动态管理。",http://careers.tencent.com/jobdesc.html?postId=1366262062266720256
43478-内容渠道拓展高级经理（深圳）,IEG,深圳,中国,营销与公关,"搭建游戏内容产出体系，包括新闻、攻略产出、玩家UGC活动组织等； 
管理合作供应商和外部写手团队，保证内容产出体系的健康运作，保证内容的产出时间和质量； 
针对不同类型媒体规划具有强传播力的内容（包括但不仅限于图文、视频、直播等），基于媒体形式的变化制定内容产出计划；
根据用户需求和产品变化快速响应并合理进行内容运营。",http://careers.tencent.com/jobdesc.html?postId=1354398559796994048
17229-互娱和平精英电竞品牌经理（深圳）,IEG,深圳,中国,营销与公关,"负责《和平精英》电竞业务的品牌管理，能够针对官方体系下各赛事开展行业分析、品牌定位、市场策略制定、品牌视觉标准化、大型整合营销、用户增长等工作；
负责《和平精英》电竞品牌推广体系的建设，包括但不限于具体赛事品牌目标与策略输出、品牌大事件策划、合作部门协同推进、项目管理等，使品牌策略得以在各赛事中得到贯彻，提升赛事整体数据与行业影响力；
负责《和平精英》电竞创意策划工作，输出符合业务需求、具备创新性、可经受数据检验的创意想法，并联动相关模块团队推进落地；
负责《和平精英》电竞用户研究和增长策略制定，指导品牌管理和相关模块工作开展。",http://careers.tencent.com/jobdesc.html?postId=1354608504991653888
26381-文旅行业区域业务支持（BD北京/上海）（北京）,CSIG,北京,中国,销售、服务与支持,"制定和扩展区域文旅行业的增长计划，提高云产品和服务的销售收入；
熟悉当地行业生态合作伙伴、文旅行业客户；
与客户销售紧密配合，支持一线客户经理完成行业方案销售；
具备区域（省级）市场的行业洞察及运作能力
制定产品和方案的行业推广策略，完成面向客户的汇报工作；
应用专业的技术产品/服务/解决方案知识，筛选出多个潜在客户的优先级，确保可行性；
与内部和外部的行业专家互动，预测客户需求并促进解决方案的开发；
保持对行业趋势，相关解决方案以及关键合作伙伴/ ISV解决方案的了解。
具备卓越的团队精神
",http://careers.tencent.com/jobdesc.html?postId=0
26381-文旅行业区域业务支持（BD北京/上海）（上海）,CSIG,上海,中国,销售、服务与支持,"制定和扩展区域文旅行业的增长计划，提高云产品和服务的销售收入；
熟悉当地行业生态合作伙伴、文旅行业客户；
与客户销售紧密配合，支持一线客户经理完成行业方案销售；
具备区域（省级）市场的行业洞察及运作能力
制定产品和方案的行业推广策略，完成面向客户的汇报工作；
应用专业的技术产品/服务/解决方案知识，筛选出多个潜在客户的优先级，确保可行性；
与内部和外部的行业专家互动，预测客户需求并促进解决方案的开发；
保持对行业趋势，相关解决方案以及关键合作伙伴/ ISV解决方案的了解。
具备卓越的团队精神
",http://careers.tencent.com/jobdesc.html?postId=0
43458-天美电竞商业合作高级运营经理,IEG,深圳,中国,营销与公关,"1、参与梳理和制定电竞业务商业合作规则及流程，推动商业合作高效规范进行；
2、开拓电竞业务商业合作资源，创新合作模式，加强与各行业的合作广度和深度，打造标杆案例；
3、牵引行业客户需求，推进客户与赛事进行深度融合创新，助力业务影响力提升",http://careers.tencent.com/jobdesc.html?postId=1442040537820438528
26699-商务协作经理（上海/北京/深圳）,CSIG,上海,中国,销售、服务与支持,"1、负责协同内部产研、运营跟重点合作伙伴形成联合产品，共同完成收入目标；
2、对内负责协同区域推广腾讯智慧零售方案，完成行业收入指标。",http://careers.tencent.com/jobdesc.html?postId=1286232284436897792
PCG17-品牌创意营销,PCG,深圳,中国,营销与公关,"1、通过对产品的深度理解和业务目标，制订清晰的QQ品牌策略或市场项目策略。
2、根据品牌策略和项目目标，策划创意概念，并输出可落地执行的方案，完成创意项目中涉及的文案等工作，讲好品牌故事，对创意效果负责。创意内容形式包括但不限于长短视频、H5、小程序、平面海报等。
3、关注虚拟社交和创新社群形态产品，有敏锐的信息收集和整合能力，能基于行业经验和前沿的技术抓手，探索全新的创意内容模式。
4、管理外部供应商，推动创意内容落地执行，保证内容产出质量和周期。",http://careers.tencent.com/jobdesc.html?postId=1450700101361082368
43475-王者IP新游戏品牌经理,IEG,深圳,中国,营销与公关,"1、负责王者IP新游年度营销方案规划及执行；
2、基于市场方案，负责跟进和把控产品的品牌创意、广告投放、公关传播、事件营销等细案策划和执行工作；
3、负责营销工作中的资源统筹工作；
4、负责多方沟通协调工作。",http://careers.tencent.com/jobdesc.html?postId=0
WXG05-视频号高级商务经理,WXG,广州,中国,销售、服务与支持,"1、负责视频号对外合作拓展和市场策划工作，探索视频号与不同行业结合的新型应用场景；
2、结合微信生态特性，输出行业标杆案例，探索系列性合作模式；
3、围绕产品不同发展阶段，配合制定相应的对外合作项目及长期运营策略。",http://careers.tencent.com/jobdesc.html?postId=1413043604133257216
43477-游戏品牌经理,IEG,深圳,中国,营销与公关,"负责腾讯游戏光子工作室自研游戏的品牌建设与市场策划推广工作；
负责新品测试期与上线期品牌建设、用户口碑维护、产品版本营销、内容营销;
品牌跨界合作、娱乐营销等模块的策略制定、推广策划、落地执行；
负责项目中广告创意、广告投放、公关传播、事件营销、活动营销等策划与执行工作，以PM形式整合统筹资源，协调项目整体推进。",http://careers.tencent.com/jobdesc.html?postId=1363815893473173504
29777-智能终端大客户销售经理（北京/上海/深圳/广州）-专项R,CSIG,深圳,中国,销售、服务与支持,"1，负责腾讯云在手机、家电、智能家居、智能穿戴，IOT等领域的市场开拓工作；
2，管理维护客户关系并保持长期合作，同时开拓新市场，发展新客户，发展生态渠道，扩大腾讯云销售范围；
3，具体负责云计算项目的需求分析、方案设计、销售、回款等工作，完成公司规定的各项KPI指标；
",http://careers.tencent.com/jobdesc.html?postId=1401456681967165440
29777-资深战略客户业务拓展销售（北京/上海）-专项R,CSIG,北京,中国,销售、服务与支持,"1、负责装备制造、建筑类等工业类头部央国企客户关系纵深挖掘，行业生态圈关系培育和建设（包括设计院、行业协会、合作伙伴等）。
2、负责战略合作关系的长期维护和培育，需要对战略头部客户进行全组织域、全业务场景的贴身服务和需求引导，包括集团本部、大型的二级公司和科技化专业公司的全覆盖。
3、负责大项目运作，充分利用腾讯的平台、产品和生态能力，通过自身已有的行业经验和行业关系积淀，稳准狠地切入用户场景，理解痛点并协助售前工程师进行方案转化，从孵化、立项到招投标全流程跟进大项目。",http://careers.tencent.com/jobdesc.html?postId=1401456684135620608
29777-工业行业大客户销售经理（广州/深圳/重庆/成都/福州/厦门）-专项R,CSIG,深圳,中国,销售、服务与支持,"工业行业大客户销售经理主要负责行业突破，树立行业标杆并对业绩负责。主要面向的工业行业领域包括冶金、化工、装备制造、高端电子、建材和建筑工业。
工作职责包括：
1、洞察行业趋势，通过行业专家、客户及其他行业资源深入理解行业侧需求并能够敏锐的捕捉到商机；
2、学习并掌握腾讯云产品及行业解决方案，通过拉通内部平行部门资源将用户侧场景转化为具体商机，准确捕捉用户资金、决策力和需求的真实情况，合理高效分配时间资源，端到端的服务好重要客户；
3、积极有效利用多渠道获取大项目关键信息，对数字和时间敏感；同时保持开放性思维向优秀团队学习，并能够利用腾讯生态合作伙伴资源拓宽腾讯在工业行业的客户服务维度；
4、对业绩负责。

",http://careers.tencent.com/jobdesc.html?postId=1401456685259694080
29777-工业行业大客户销售经理（北京）-专项R,CSIG,北京,中国,销售、服务与支持,"1、工业行业大客户销售经理主要负责行业突破，树立行业标杆并对业绩负责。主要面向的工业行业领域包括烟草、冶金、化工、有色、装备制造、高端电子、建材和建筑工业；
2、洞察行业趋势，通过行业专家、客户及其他行业资源深入理解行业侧需求并能够敏锐的捕捉到商机；
3、学习并掌握腾讯云产品及行业解决方案，通过拉通内部平行部门资源将用户侧场景转化为具体商机，准确捕捉用户资金、决策力和需求的真实情况，合理高效分配时间资源，端到端的服务好重要客户；
4、积极有效利用多渠道获取大项目关键信息，对数字和时间敏感；同时保持开放性思维向优秀团队学习，并能够利用腾讯生态合作伙伴资源拓宽腾讯在工业行业的客户服务维度；
5、对业绩负责。 ",http://careers.tencent.com/jobdesc.html?postId=1401456686283104256
29777-工业行业大客户销售经理（兰州/西安/济南/青岛/北京）-专项R,CSIG,北京,中国,销售、服务与支持," 通过腾讯云技术认证或同等资格认证的优先；
专注于腾讯云在工业领域的拓展，采用顾问销售的方式来确定和推动销售机会；
快速与客户建立商务关系，全面拓展客户更高层级关系；
维护客户高层对腾讯云品牌忠诚度，长期保持信任关系；
1、建立和执行客户销售计划，包括短期的销售机会和长期的攻坚战略；
2、对工业企业数字化转型、智能制造、工业互联网有行业沉淀，深刻理解客户业务需求和挑战；
3、组织和参与行业营销活动，寻找商机，转化销售机会；
4、拓展行业内合作伙伴，并定期进行沟通会，寻找并确认商机，转化销售机会；
5、有效完成季度/全年销售任务；",http://careers.tencent.com/jobdesc.html?postId=1401456687428149248
WXG10-企业微信行业生态运营经理（北/上/广/深）,WXG,广州,中国,销售、服务与支持,1、根据企业微信产业生态运营策略，招募优质行业产品合作伙伴，共创联合产品和解决方案 ； 2、有效激励、管理合作伙伴，提升行业用户覆盖和联合产品的活跃； 3、有效甄别优质的行业产品，制定推广运营策略，推动资源落地。,http://careers.tencent.com/jobdesc.html?postId=1339050993769259008
WXG05-微信整合营销市场经理,WXG,广州,中国,营销与公关,"1、对移动互联网行业及整体生态有大致了解，能创造性的提出针对具体行业或者场景提出创新想法，形成创意方案，并落地实施；
2、能独立创建并领导大型项目，并通过强有力的沟通能力整合内部资源达成业务目标；
3、寻找并发展潜在合作伙伴，不断提升微信市场的行业影响力。",http://careers.tencent.com/jobdesc.html?postId=1372845469998260224
41309-王者荣耀北美区域品牌经理,IEG,深圳,中国,营销与公关,"- 协助Arena of Valor手游在北美市场的整合营销工作，包括但不限于产品品牌定位、品牌VI指定、年度市场策略指定和执行计划实施、市场预算管理等工作；
- 基于产品制定的营销策略，负责跟进和把控产品创意素材、广告投放、公关传播、事件营销等不同营销模块的细案策划和执行工作；
- 与美国当地团队及Agency合作，全程跟进营销方案执行，并负责内外部资源统筹、预算管理及立项验收等工作。",http://careers.tencent.com/jobdesc.html?postId=0
41309-王者荣耀北美区域 - 资深品牌经理,IEG,深圳,中国,营销与公关,"- 负责Arena of Valor手游在北美市场的整合营销工作，包括但不限于产品品牌定位、品牌VI指定、年度市场策略指定和执行计划实施、市场预算管理等工作；
- 跟进产品和运营节奏制定营销策略，负责跟进和把控产品创意素材、广告投放、公关传播、事件营销等不同营销模块的细案策划和执行工作，对市场工作效果负责。",http://careers.tencent.com/jobdesc.html?postId=0
30626-腾讯广告华东渠道销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责华东KA渠道核心服务商的业绩管理、商机挖掘、日常执行及客情维护工作；
根据公司渠道战略方向，贯彻落实渠道政策、协助服务商制定市场发展策略及目标；
协助服务商进行客户深度开发和方案制定，提升服务商的销售效能和市场业绩，完成年度销售任务；
负责服务商的市场活动资源协调，并提供全面的解决方案。",http://careers.tencent.com/jobdesc.html?postId=0
30626-腾讯广告后链路运营分析师（北京）,CDG,北京,中国,销售、服务与支持,"负责基于行业和市场需求的广告后链路线索运营策略制定，对执行结果负责；
负责搭建行业后链路运营指标和增长体系，负责运营流程和方法建设；
负责以数据驱动，统筹协调公司内外资源与客户、行业、产品、服务商达成高效合作模式；",http://careers.tencent.com/jobdesc.html?postId=0
30626-腾讯广告国际广告代理公司渠道经理（上海）,CDG,上海,中国,销售、服务与支持,"建立和代理公司深度合作关系 - 洞察行业发展趋势，协助代理公司规划业务，打造生态，储备能力，建设人才梯队；
腾讯广告业务商机拓展 - 负责向代理公司及对应客户推广腾讯全域广告资源和产品，包括合约硬广，招商内容，竞价，社交等业务；
解决销售及执行过程中的各种问题和挑战 - 负责销售项目的沟通、执行、KPI完成等。

",http://careers.tencent.com/jobdesc.html?postId=0
WXG10-企业微信生态产品合作经理（乡村振兴方向）（深圳/广州）,WXG,深圳,中国,销售、服务与支持,"1、负责行业头部产品、方案类合作伙伴的拓展，并推动与企业微信的深度合作；
2、负责联合产品/解决方案的落地，不断丰富场景的覆盖度，对引入的产品/方案的活跃负责；
3、制定行业运营策略及合作机制，有效激励、管理合作伙伴，帮助合作伙伴在企业微信上的长期发展；
",http://careers.tencent.com/jobdesc.html?postId=1397521810446098432
WXG10-企业微信生态产品合作经理（医疗方向）（深圳/广州）,WXG,深圳,中国,销售、服务与支持,"1、负责行业头部产品、方案类合作伙伴的拓展，并推动与企业微信的深度合作；
2、负责联合产品/解决方案的落地，不断丰富场景的覆盖度，对引入的产品/方案的活跃负责；
3、制定行业运营策略及合作机制，有效激励、管理合作伙伴，帮助合作伙伴在企业微信上的长期发展；
",http://careers.tencent.com/jobdesc.html?postId=1397521811406594048
WXG10-企业微信生态产品合作经理（制造业方向）（深圳/广州）,WXG,深圳,中国,销售、服务与支持,"1、负责行业头部产品、方案类合作伙伴的拓展，并推动与企业微信的深度合作；
2、负责联合产品/解决方案的落地，不断丰富场景的覆盖度，对引入的产品/方案的活跃负责；
3、制定行业运营策略及合作机制，有效激励、管理合作伙伴，帮助合作伙伴在企业微信上的长期发展；
",http://careers.tencent.com/jobdesc.html?postId=1397521812291592192
40931-业务拓展负责人,CSIG,北京,中国,销售、服务与支持,"负责腾讯交通产品在市场的应用场景探索与商业合作拓展。能够独立完成对负责领域工作的整体规划、行动拆解与目标实现；
对内积极推动腾讯交通产品在公司整体解决方案中的广泛应用与落地转化。对外与垂直行业生态伙伴加强协同，了解行业对服务的产品需求与能力演进。致力于成为不同智慧产业中的交通服务专家；
能够独立输出负责领域的产品方案或行业解决方案并向伙伴进行专业的介绍与讲解。熟悉内外部相关合作机制与流程，高效、独立、主动、结果导向的开展工作；
负责与内外部合作伙伴的关系建立维护、需求承接评估、商务沟通等综合业务拓展与商务运营工作",http://careers.tencent.com/jobdesc.html?postId=1364824650898481152
14914-美术指导（深圳）,CDG,深圳,中国,营销与公关,"参与策划和执行集团层面创意营销项目，助力腾讯品牌影响力提升；
发想创意概念并形成内部提案方案；
执行与监督供货商创意的落地细节，必要时需要亲自处理；
对接技术，对接各平台。
",http://careers.tencent.com/jobdesc.html?postId=0
